length,number_of_hashtags,number_of_mentions,likes_received,retweets_received,sentiment,time,hashtags_tuple,hashtag_1,hashtag_2,hashtag_3,hashtag_4,hashtag_5
142,0,0,128472,24885,positive,20,[]
146,0,1,97623,25400,neutral,15,[]
141,0,0,70136,14574,positive,11,[]
85,0,0,114518,24614,positive,11,[]
142,0,0,67180,16876,neutral,00,[]
142,0,0,61604,15954,negative,23,[]
106,0,0,98477,21824,positive,22,[]
42,0,0,40430,8826,neutral,22,[]
39,0,0,44337,8895,positive,22,[]
142,0,0,48853,10184,neutral,20,[]
142,0,0,48930,10483,positive,20,[]
142,0,0,64543,13183,positive,20,[]
142,0,0,43201,8908,positive,19,[]
142,0,0,83583,15307,neutral,18,[]
142,0,0,107122,23477,positive,18,[]
51,0,1,44401,6364,neutral,11,[]
142,0,0,88369,19233,neutral,11,[]
146,1,0,61177,13251,positive,00,"[{u'indices': [49, 64], u'text': u'WrightBrothers'}]",WrightBrothers
136,0,0,64041,11096,positive,21,[]
142,0,0,85631,18453,negative,17,[]
46,0,0,52728,13183,neutral,20,[]
142,0,0,70264,15393,positive,20,[]
142,0,0,110621,22545,positive,14,[]
65,0,0,65531,13987,positive,03,[]
80,1,0,57667,13073,neutral,00,"[{u'indices': [51, 56], u'text': u'MAGA'}]",MAGA
141,0,0,78340,18422,positive,21,[]
144,0,0,72741,17077,neutral,19,[]
118,0,0,53068,10087,neutral,17,[]
51,0,0,69412,14160,neutral,13,[]
125,0,1,38904,9025,positive,21,[]
142,0,0,89037,26161,negative,20,[]
150,0,0,69822,16925,positive,20,[]
142,0,0,57584,12868,positive,20,[]
142,0,0,77213,18423,negative,17,[]
123,0,0,92842,17291,positive,12,[]
65,0,0,86581,13928,positive,23,[]
143,0,0,102001,20093,positive,14,[]
142,0,0,120081,29424,negative,13,[]
142,0,0,75709,15251,positive,11,[]
142,0,0,122966,24926,positive,04,[]
142,1,0,76424,17291,positive,22,"[{u'indices': [33, 42], u'text': u'Hanukkah'}]",Hanukkah
142,0,0,92251,20185,positive,14,[]
142,0,0,81383,21582,negative,14,[]
144,0,0,88983,23679,neutral,13,[]
142,0,0,147826,38140,negative,12,[]
141,0,1,138644,34011,negative,14,[]
141,0,0,120185,30882,negative,21,[]
142,0,0,95831,18283,positive,13,[]
142,0,0,127441,28872,negative,13,[]
141,0,0,125701,35554,positive,02,[]
110,0,0,93913,15393,positive,23,[]
142,0,1,89948,24273,negative,23,[]
142,0,2,77219,24542,negative,22,[]
142,0,2,53696,10998,positive,18,[]
145,0,0,66150,14866,positive,18,[]
142,0,1,59805,10655,positive,15,[]
144,0,0,148025,37514,positive,13,[]
141,0,0,92799,23863,negative,13,[]
144,0,0,60411,13907,positive,12,[]
142,0,0,74770,14102,positive,12,[]
142,0,0,70243,17069,positive,06,[]
141,0,0,78878,21521,positive,04,[]
111,1,1,41085,7130,positive,01,"[{u'indices': [82, 87], u'text': u'MAGA'}]",MAGA
81,1,0,50088,8151,neutral,23,"[{u'indices': [52, 57], u'text': u'MAGA'}]",MAGA
144,0,0,65736,18108,neutral,19,[]
49,0,0,67778,15056,positive,17,[]
142,0,0,99078,22992,negative,15,[]
142,0,0,75882,19811,positive,15,[]
142,0,0,80244,15759,positive,13,[]
74,0,0,154313,55985,neutral,05,[]
144,0,2,49621,10335,positive,05,[]
142,0,0,63880,13873,positive,21,[]
142,0,0,62394,12950,positive,20,[]
138,0,1,55779,10828,neutral,20,[]
144,0,0,81700,22153,positive,16,[]
94,0,0,106988,23117,positive,15,[]
85,0,1,56065,10376,positive,13,[]
142,0,0,135456,39735,neutral,21,[]
72,1,1,47634,13218,positive,18,"[{u'indices': [38, 48], u'text': u'Periscope'}]",Periscope
143,0,0,67048,14008,neutral,16,[]
25,0,0,188810,48818,positive,15,[]
127,0,0,51423,12720,negative,23,[]
143,0,0,67613,14748,positive,17,[]
141,0,1,75525,18750,positive,12,[]
93,0,0,91047,16777,positive,12,[]
142,0,0,95992,22217,positive,12,[]
142,0,0,97217,26457,positive,11,[]
92,0,0,127209,38669,neutral,13,[]
142,0,0,124467,37519,negative,13,[]
142,0,0,122585,29981,positive,13,[]
137,0,0,87837,26378,positive,12,[]
77,0,0,71184,19707,neutral,12,[]
96,0,0,93918,22945,negative,11,[]
141,0,1,107723,27874,negative,02,[]
146,0,0,114901,33470,positive,02,[]
142,0,0,144428,43930,positive,02,[]
53,0,0,80564,14748,positive,01,[]
130,0,0,98502,27216,positive,21,[]
142,0,0,116467,31619,negative,17,[]
142,0,0,127994,28391,positive,12,[]
135,0,0,71387,17314,positive,07,[]
144,0,0,60460,15811,positive,21,[]
144,0,0,88016,22556,negative,20,[]
142,0,0,81977,17837,negative,11,[]
142,0,0,120164,30995,negative,11,[]
142,0,0,130039,35812,negative,11,[]
122,0,0,158259,45290,negative,03,[]
141,0,0,154728,48862,positive,00,[]
144,0,0,114040,29059,positive,00,[]
69,2,0,54568,13075,neutral,21,"[{u'indices': [32, 39], u'text': u'DOW24K'}, {u'indices': [40, 45], u'text': u'MAGA'}]",DOW24K,MAGA
142,0,1,47446,10525,positive,21,[]
118,0,1,52893,14539,positive,19,[]
142,0,0,99804,22046,positive,15,[]
99,0,0,88378,15999,positive,13,[]
142,0,0,76291,16866,negative,12,[]
142,0,1,54484,12443,positive,12,[]
141,0,1,63253,14912,neutral,12,[]
108,0,0,131723,37033,positive,02,[]
145,0,0,59019,20715,neutral,02,[]
146,0,0,80620,18646,neutral,01,[]
141,0,0,74098,24365,neutral,01,[]
144,0,1,118340,40225,negative,01,[]
145,0,0,52633,12931,neutral,00,[]
142,0,0,48811,11535,positive,23,[]
146,0,0,54865,12548,positive,22,[]
140,0,1,40902,8389,neutral,18,[]
142,0,0,49776,11903,positive,14,[]
142,0,0,101468,20812,positive,14,[]
142,0,0,87389,23722,negative,14,[]
146,0,0,101314,26182,positive,12,[]
130,0,0,85784,15278,positive,12,[]
111,0,0,68553,16983,positive,11,[]
112,0,1,37781,8208,neutral,11,[]
98,0,0,72754,13345,positive,03,[]
42,0,0,44568,7708,positive,03,[]
109,0,0,82038,16514,positive,03,[]
142,0,0,64990,20990,positive,02,[]
146,0,0,95931,23868,positive,01,[]
144,0,0,41081,9616,positive,22,[]
93,0,0,47870,10643,positive,22,[]
141,0,2,34687,8444,neutral,22,[]
88,1,0,30672,7319,neutral,16,"[{u'indices': [45, 59], u'text': u'GivingTuesday'}]",GivingTuesday
146,0,0,86168,20914,negative,14,[]
144,0,0,113114,18674,positive,13,[]
142,0,0,100834,20518,negative,12,[]
39,0,0,51485,11878,neutral,02,[]
142,0,0,77712,16362,positive,02,[]
142,0,0,83877,16090,positive,14,[]
87,0,0,59648,13388,negative,14,[]
142,0,0,153817,41807,positive,14,[]
142,0,0,87003,17076,positive,01,[]
142,0,0,154500,34772,positive,21,[]
146,0,0,78245,19166,positive,14,[]
141,0,0,102756,26748,negative,13,[]
112,0,0,68473,19982,negative,23,[]
142,0,1,114627,34178,positive,22,[]
142,0,2,45143,10312,positive,22,[]
142,0,0,71794,15219,negative,21,[]
144,1,0,51959,11352,positive,19,"[{u'indices': [6, 28], u'text': u'SmallBusinessSaturday'}]",SmallBusinessSaturday
146,0,0,165645,43595,neutral,22,[]
142,0,0,102340,20994,negative,18,[]
142,0,0,145034,33722,negative,15,[]
142,0,0,92346,15536,positive,12,[]
142,0,0,69436,16035,negative,12,[]
142,0,0,60844,15293,neutral,11,[]
41,0,0,69230,15319,positive,04,[]
57,0,0,65897,12277,positive,04,[]
142,0,0,90115,18892,neutral,23,[]
142,0,1,57940,11217,positive,22,[]
43,0,0,101049,24535,positive,15,[]
142,0,0,52586,8611,positive,13,[]
25,0,0,148166,37373,positive,11,[]
40,0,1,9790,4081,positive,11,[]
142,0,0,206781,44151,positive,11,[]
70,0,0,51708,10407,positive,02,[]
142,0,0,124844,25624,negative,21,[]
140,0,1,64016,11193,positive,21,[]
141,0,1,51938,11302,neutral,13,[]
142,0,0,78199,15823,neutral,11,[]
142,0,0,120654,25384,positive,10,[]
142,0,0,160343,38800,negative,10,[]
149,0,0,125785,32937,neutral,10,[]
142,0,0,75138,14797,positive,22,[]
142,0,1,64295,14596,neutral,18,[]
131,0,2,79430,18099,positive,11,[]
144,0,0,156474,37398,negative,11,[]
142,0,0,74267,14794,negative,02,[]
142,0,0,150592,36478,negative,01,[]
142,0,0,65876,13493,negative,23,[]
142,0,0,135203,30119,negative,23,[]
142,0,0,70493,16478,positive,23,[]
142,0,0,273886,76328,negative,17,[]
144,0,0,190984,51171,negative,13,[]
142,0,0,127895,23418,negative,00,[]
129,0,1,54981,10907,neutral,23,[]
142,0,0,75869,19867,negative,15,[]
138,0,0,99622,21472,positive,11,[]
108,0,0,74882,14581,positive,10,[]
140,0,0,85144,20236,positive,03,[]
144,0,0,86951,24057,negative,03,[]
139,0,0,63808,12879,positive,02,[]
